ord_id,ord_date,cstm_name,cstm_contact,cstm_address,cstm_city,cstm_postal,cstm_country,empl_first_name,empl_last_name,shippers_name,shippers_phone,ord_details_id,ord_details_quantity,prod_id,prod_unit,prod_price,prod_id,splr_id,splr_name,splr_contact,splr_address,splr_id,splr_city,splr_postal_code,splr_country,splr_phone,splr_id,ctgr_id,ctgr_name,ctgr_desc
10337,1996-10-24,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,Margaret,Peacock,"Federal Shipping","(503) 555-9931",241,25,72,"24 - 200 g pkgs.",34.8,72,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10338,1996-10-25,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,Margaret,Peacock,"Federal Shipping","(503) 555-9931",242,20,17,"20 - 1 kg tins",39,17,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,6,Meat/Poultry,"Prepared meats"
10338,1996-10-25,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,Margaret,Peacock,"Federal Shipping","(503) 555-9931",243,15,30,"10 - 200 g glasses",25.89,30,13,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a",13,Cuxhaven,27478,Germany,"(04721) 8713",13,8,Seafood,"Seaweed and fish"
10347,1996-11-06,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,Margaret,Peacock,"Federal Shipping","(503) 555-9931",266,10,25,"20 - 450 g glasses",14,25,11,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",11,Berlin,10785,Germany,"(010) 9984510",11,3,Confections,"Desserts, candies, and sweet breads"
10347,1996-11-06,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,Margaret,Peacock,"Federal Shipping","(503) 555-9931",267,50,39,"750 cc per bottle",18,39,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",18,Paris,75004,France,"(1) 03.83.00.68",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10347,1996-11-06,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,Margaret,Peacock,"Federal Shipping","(503) 555-9931",268,4,40,"24 - 4 oz tins",18.4,40,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",19,Boston,02134,USA,"(617) 555-3267",19,8,Seafood,"Seaweed and fish"
10347,1996-11-06,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,Margaret,Peacock,"Federal Shipping","(503) 555-9931",269,6,75,"24 - 0.5 l bottles",7.75,75,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10360,1996-11-22,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,Margaret,Peacock,"Federal Shipping","(503) 555-9931",299,30,28,"25 - 825 g cans",45.6,28,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,7,Produce,"Dried fruit and bean curd"
10360,1996-11-22,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,Margaret,Peacock,"Federal Shipping","(503) 555-9931",300,35,29,"50 bags x 30 sausgs.",123.79,29,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,6,Meat/Poultry,"Prepared meats"
10360,1996-11-22,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,Margaret,Peacock,"Federal Shipping","(503) 555-9931",301,10,38,"12 - 75 cl bottles",263.5,38,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",18,Paris,75004,France,"(1) 03.83.00.68",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10360,1996-11-22,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,Margaret,Peacock,"Federal Shipping","(503) 555-9931",302,35,49,"24 - 50 g pkgs.",20,49,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",23,Lappeenranta,53120,Finland,"(953) 10956",23,3,Confections,"Desserts, candies, and sweet breads"
10360,1996-11-22,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,Margaret,Peacock,"Federal Shipping","(503) 555-9931",303,28,54,"16 pies",7.45,54,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",25,Montreal,"H1J 1C3",Canada,"(514) 555-9022",25,6,Meat/Poultry,"Prepared meats"
10363,1996-11-26,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,Margaret,Peacock,"Federal Shipping","(503) 555-9931",309,20,31,"12 - 100 g pkgs",12.5,31,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10363,1996-11-26,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,Margaret,Peacock,"Federal Shipping","(503) 555-9931",310,12,75,"24 - 0.5 l bottles",7.75,75,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10363,1996-11-26,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,Margaret,Peacock,"Federal Shipping","(503) 555-9931",311,12,76,"500 ml",18,76,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",23,Lappeenranta,53120,Finland,"(953) 10956",23,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10373,1996-12-05,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Margaret,Peacock,"Federal Shipping","(503) 555-9931",335,80,58,"24 pieces",13.25,58,27,"Escargots Nouveaux","Marie Delamare","22, rue H. Voiron",27,Montceau,71300,France,85.57.00.07,27,8,Seafood,"Seaweed and fish"
10373,1996-12-05,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Margaret,Peacock,"Federal Shipping","(503) 555-9931",336,50,71,"10 - 500 g pkgs.",21.5,71,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10403,1997-01-03,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Margaret,Peacock,"Federal Shipping","(503) 555-9931",415,21,16,"32 - 500 g boxes",17.45,16,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,3,Confections,"Desserts, candies, and sweet breads"
10403,1997-01-03,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Margaret,Peacock,"Federal Shipping","(503) 555-9931",416,70,48,"10 pkgs.",12.75,48,22,"Zaanse Snoepfabriek","Dirk Luchte","Verkoop Rijnweg 22",22,Zaandam,"9999 ZZ",Netherlands,"(12345) 1212",22,3,Confections,"Desserts, candies, and sweet breads"
10417,1997-01-16,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,Margaret,Peacock,"Federal Shipping","(503) 555-9931",450,50,38,"12 - 75 cl bottles",263.5,38,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",18,Paris,75004,France,"(1) 03.83.00.68",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10417,1997-01-16,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,Margaret,Peacock,"Federal Shipping","(503) 555-9931",451,2,46,"4 - 450 g glasses",12,46,21,Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",21,Lyngby,2800,Denmark,43844108,21,8,Seafood,"Seaweed and fish"
10417,1997-01-16,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,Margaret,Peacock,"Federal Shipping","(503) 555-9931",452,36,68,"10 boxes x 8 pieces",12.5,68,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10417,1997-01-16,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,Margaret,Peacock,"Federal Shipping","(503) 555-9931",453,35,77,"12 boxes",13,77,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10250,1996-07-08,"Hanari Carnes","Mario Pontes","Rua do Paco, 67","Rio de Janeiro",05454-876,Brazil,Margaret,Peacock,"United Package","(503) 555-3199",6,10,41,"12 - 12 oz cans",9.65,41,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",19,Boston,02134,USA,"(617) 555-3267",19,8,Seafood,"Seaweed and fish"
10250,1996-07-08,"Hanari Carnes","Mario Pontes","Rua do Paco, 67","Rio de Janeiro",05454-876,Brazil,Margaret,Peacock,"United Package","(503) 555-3199",7,35,51,"50 - 300 g pkgs.",53,51,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,7,Produce,"Dried fruit and bean curd"
10250,1996-07-08,"Hanari Carnes","Mario Pontes","Rua do Paco, 67","Rio de Janeiro",05454-876,Brazil,Margaret,Peacock,"United Package","(503) 555-3199",8,15,65,"32 - 8 oz bottles",21.05,65,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934",2,"New Orleans",70117,USA,"(100) 555-4822",2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10252,1996-07-09,"Supremes delices","Pascale Cartrain","Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Margaret,Peacock,"United Package","(503) 555-3199",12,40,20,"30 gift boxes",81,20,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10252,1996-07-09,"Supremes delices","Pascale Cartrain","Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Margaret,Peacock,"United Package","(503) 555-3199",13,25,33,"500 g",2.5,33,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10252,1996-07-09,"Supremes delices","Pascale Cartrain","Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Margaret,Peacock,"United Package","(503) 555-3199",14,40,60,"15 - 300 g rounds",34,60,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10261,1996-07-19,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,Margaret,Peacock,"United Package","(503) 555-3199",39,20,21,"24 pkgs. x 4 pieces",10,21,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10261,1996-07-19,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,Margaret,Peacock,"United Package","(503) 555-3199",40,20,35,"24 - 12 oz bottles",18,35,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10294,1996-08-30,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Margaret,Peacock,"United Package","(503) 555-3199",124,18,1,"10 boxes x 20 bags",18,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10294,1996-08-30,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Margaret,Peacock,"United Package","(503) 555-3199",125,15,17,"20 - 1 kg tins",39,17,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,6,Meat/Poultry,"Prepared meats"
10294,1996-08-30,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Margaret,Peacock,"United Package","(503) 555-3199",126,15,43,"16 - 500 g tins",46,43,20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",20,Singapore,0512,Singapore,555-8787,20,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10294,1996-08-30,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Margaret,Peacock,"United Package","(503) 555-3199",127,21,60,"15 - 300 g rounds",34,60,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10294,1996-08-30,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Margaret,Peacock,"United Package","(503) 555-3199",128,6,75,"24 - 0.5 l bottles",7.75,75,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10299,1996-09-06,"Ricardo Adocicados","Janete Limeira","Av. Copacabana, 267","Rio de Janeiro",02389-890,Brazil,Margaret,Peacock,"United Package","(503) 555-3199",139,15,19,"10 boxes x 12 pieces",9.2,19,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10299,1996-09-06,"Ricardo Adocicados","Janete Limeira","Av. Copacabana, 267","Rio de Janeiro",02389-890,Brazil,Margaret,Peacock,"United Package","(503) 555-3199",140,20,70,"24 - 355 ml bottles",15,70,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10302,1996-09-10,"Supremes delices","Pascale Cartrain","Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Margaret,Peacock,"United Package","(503) 555-3199",145,40,17,"20 - 1 kg tins",39,17,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,6,Meat/Poultry,"Prepared meats"
10302,1996-09-10,"Supremes delices","Pascale Cartrain","Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Margaret,Peacock,"United Package","(503) 555-3199",146,28,28,"25 - 825 g cans",45.6,28,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,7,Produce,"Dried fruit and bean curd"
10302,1996-09-10,"Supremes delices","Pascale Cartrain","Boulevard Tirou, 255",Charleroi,B-6000,Belgium,Margaret,Peacock,"United Package","(503) 555-3199",147,12,43,"16 - 500 g tins",46,43,20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",20,Singapore,0512,Singapore,555-8787,20,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10315,1996-09-26,"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,Margaret,Peacock,"United Package","(503) 555-3199",181,14,34,"24 - 12 oz bottles",14,34,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10315,1996-09-26,"Island Trading","Helen Bennett","Garden House Crowther Way",Cowes,"PO31 7PJ",UK,Margaret,Peacock,"United Package","(503) 555-3199",182,30,70,"24 - 355 ml bottles",15,70,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10326,1996-10-10,"Bolido Comidas preparadas","Martin Sommer","C/ Araquil, 67",Madrid,28023,Spain,Margaret,Peacock,"United Package","(503) 555-3199",207,24,4,"48 - 6 oz jars",22,4,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934",2,"New Orleans",70117,USA,"(100) 555-4822",2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10326,1996-10-10,"Bolido Comidas preparadas","Martin Sommer","C/ Araquil, 67",Madrid,28023,Spain,Margaret,Peacock,"United Package","(503) 555-3199",208,16,57,"24 - 250 g pkgs.",19.5,57,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10326,1996-10-10,"Bolido Comidas preparadas","Martin Sommer","C/ Araquil, 67",Madrid,28023,Spain,Margaret,Peacock,"United Package","(503) 555-3199",209,50,75,"24 - 0.5 l bottles",7.75,75,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10329,1996-10-15,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,Margaret,Peacock,"United Package","(503) 555-3199",217,10,19,"10 boxes x 12 pieces",9.2,19,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10329,1996-10-15,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,Margaret,Peacock,"United Package","(503) 555-3199",218,8,30,"10 - 200 g glasses",25.89,30,13,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a",13,Cuxhaven,27478,Germany,"(04721) 8713",13,8,Seafood,"Seaweed and fish"
10329,1996-10-15,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,Margaret,Peacock,"United Package","(503) 555-3199",219,20,38,"12 - 75 cl bottles",263.5,38,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",18,Paris,75004,France,"(1) 03.83.00.68",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10329,1996-10-15,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,Margaret,Peacock,"United Package","(503) 555-3199",220,12,56,"24 - 250 g pkgs.",38,56,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10342,1996-10-30,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,Margaret,Peacock,"United Package","(503) 555-3199",252,24,2,"24 - 12 oz bottles",19,2,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10342,1996-10-30,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,Margaret,Peacock,"United Package","(503) 555-3199",253,56,31,"12 - 100 g pkgs",12.5,31,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10342,1996-10-30,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,Margaret,Peacock,"United Package","(503) 555-3199",254,40,36,"24 - 250 g jars",19,36,17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",17,Stockholm,"S-123 45",Sweden,"08-123 45 67",17,8,Seafood,"Seaweed and fish"
10342,1996-10-30,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,Margaret,Peacock,"United Package","(503) 555-3199",255,40,55,"24 boxes x 2 pies",24,55,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",25,Montreal,"H1J 1C3",Canada,"(514) 555-9022",25,6,Meat/Poultry,"Prepared meats"
10344,1996-11-01,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,Margaret,Peacock,"United Package","(503) 555-3199",259,35,4,"48 - 6 oz jars",22,4,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934",2,"New Orleans",70117,USA,"(100) 555-4822",2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10344,1996-11-01,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,Margaret,Peacock,"United Package","(503) 555-3199",260,70,8,"12 - 12 oz jars",40,8,3,"Grandma Kellys Homestead","Regina Murphy","707 Oxford Rd.",3,"Ann Arbor",48104,USA,"(313) 555-5735",3,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10348,1996-11-07,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Margaret,Peacock,"United Package","(503) 555-3199",270,15,1,"10 boxes x 20 bags",18,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10348,1996-11-07,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Margaret,Peacock,"United Package","(503) 555-3199",271,25,23,"12 - 250 g pkgs.",9,23,9,"PB Knackebrod AB","Lars Peterson","Kaloadagatan 13",9,Goteborg,"S-345 67",Sweden,"031-987 65 43",9,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10389,1996-12-20,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Margaret,Peacock,"United Package","(503) 555-3199",375,16,10,"12 - 200 ml jars",31,10,4,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",4,Tokyo,100,Japan,"(03) 3555-5011",4,8,Seafood,"Seaweed and fish"
10389,1996-12-20,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Margaret,Peacock,"United Package","(503) 555-3199",376,15,55,"24 boxes x 2 pies",24,55,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",25,Montreal,"H1J 1C3",Canada,"(514) 555-9022",25,6,Meat/Poultry,"Prepared meats"
10389,1996-12-20,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Margaret,Peacock,"United Package","(503) 555-3199",377,20,62,"48 pies",49.3,62,29,"Forets derables","Chantal Goulet","148 rue Chasseur",29,Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",29,3,Confections,"Desserts, candies, and sweet breads"
10389,1996-12-20,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Margaret,Peacock,"United Package","(503) 555-3199",378,30,70,"24 - 355 ml bottles",15,70,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10419,1997-01-20,"Richter Supermarkt","Michael Holz","Grenzacherweg 237",Geneve,1203,Switzerland,Margaret,Peacock,"United Package","(503) 555-3199",458,60,60,"15 - 300 g rounds",34,60,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10419,1997-01-20,"Richter Supermarkt","Michael Holz","Grenzacherweg 237",Geneve,1203,Switzerland,Margaret,Peacock,"United Package","(503) 555-3199",459,20,69,"10 kg pkg.",36,69,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10427,1997-01-27,"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,Margaret,Peacock,"United Package","(503) 555-3199",478,35,14,"40 - 100 g pkgs.",23.25,14,6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",6,Osaka,545,Japan,"(06) 431-7877",6,7,Produce,"Dried fruit and bean curd"
10431,1997-01-30,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Margaret,Peacock,"United Package","(503) 555-3199",486,50,17,"20 - 1 kg tins",39,17,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,6,Meat/Poultry,"Prepared meats"
10431,1997-01-30,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Margaret,Peacock,"United Package","(503) 555-3199",487,50,40,"24 - 4 oz tins",18.4,40,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",19,Boston,02134,USA,"(617) 555-3267",19,8,Seafood,"Seaweed and fish"
10431,1997-01-30,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Margaret,Peacock,"United Package","(503) 555-3199",488,30,47,"10 - 4 oz boxes",9.5,47,22,"Zaanse Snoepfabriek","Dirk Luchte","Verkoop Rijnweg 22",22,Zaandam,"9999 ZZ",Netherlands,"(12345) 1212",22,3,Confections,"Desserts, candies, and sweet breads"
10440,1997-02-10,"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,Margaret,Peacock,"United Package","(503) 555-3199",509,45,2,"24 - 12 oz bottles",19,2,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10440,1997-02-10,"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,Margaret,Peacock,"United Package","(503) 555-3199",510,49,16,"32 - 500 g boxes",17.45,16,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,3,Confections,"Desserts, candies, and sweet breads"
10440,1997-02-10,"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,Margaret,Peacock,"United Package","(503) 555-3199",511,24,29,"50 bags x 30 sausgs.",123.79,29,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,6,Meat/Poultry,"Prepared meats"
